1	24 Jun 22	21:00:00	1	0	42	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	24 Jun 22	21:02:00	1	0	42	0	Ct	0	0	4084	1668	4988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	24 Jun 22	21:04:00	1	0	42	0	Ct	0	0	2684	2981	3666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	24 Jun 22	21:06:00	1	0	42	0	Ct	0	0	8803	22280	4058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	24 Jun 22	21:08:00	1	0	42	0	Ct	0	0	18515	17325	5093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	24 Jun 22	21:10:00	1	0	42	0	Ct	0	0	23900	32757	5619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	24 Jun 22	21:12:00	1	0	42	0	Ct	0	0	7924	15222	11491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	24 Jun 22	21:14:00	1	0	42	0	Ct	0	0	10759	17460	10217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	24 Jun 22	21:16:00	1	0	42	0	Ct	0	0	17764	14180	7083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	24 Jun 22	21:18:00	1	0	42	0	Ct	0	0	12748	16381	11845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	24 Jun 22	21:20:00	1	0	42	0	Ct	0	0	19288	9004	10672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	24 Jun 22	21:22:00	1	0	42	0	Ct	0	0	12624	12742	6745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	24 Jun 22	21:24:00	1	0	42	0	Ct	0	0	11726	14220	6712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	24 Jun 22	21:26:00	1	0	42	0	Ct	0	0	12870	8125	8699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	24 Jun 22	21:28:00	1	0	42	0	Ct	0	0	15196	12694	11263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	24 Jun 22	21:30:00	1	0	42	0	Ct	0	0	15588	9910	11428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	24 Jun 22	21:32:00	1	0	42	0	Ct	0	0	13951	12802	13250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	24 Jun 22	21:34:00	1	0	42	0	Ct	0	0	11877	8215	11446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	24 Jun 22	21:36:00	1	0	42	0	Ct	0	0	15444	14738	10250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	24 Jun 22	21:38:00	1	0	42	0	Ct	0	0	14353	11642	8014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	24 Jun 22	21:40:00	1	0	42	0	Ct	0	0	14891	13757	12691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	24 Jun 22	21:42:00	1	0	42	0	Ct	0	0	13157	14745	9512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	24 Jun 22	21:44:00	1	0	42	0	Ct	0	0	5506	7919	10605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	24 Jun 22	21:46:00	1	0	42	0	Ct	0	0	10472	14098	14319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	24 Jun 22	21:48:00	1	0	42	0	Ct	0	0	9619	13169	6378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	24 Jun 22	21:50:00	1	0	42	0	Ct	0	0	11372	10629	8729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	24 Jun 22	21:52:00	1	0	42	0	Ct	0	0	11287	13136	8967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	24 Jun 22	21:54:00	1	0	42	0	Ct	0	0	9282	11199	10876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	24 Jun 22	21:56:00	1	0	42	0	Ct	0	0	14069	15875	6812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	24 Jun 22	21:58:00	1	0	42	0	Ct	0	0	9224	7817	11984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	24 Jun 22	22:00:00	1	0	42	0	Ct	0	0	7152	6186	7932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	24 Jun 22	22:02:00	1	0	42	0	Ct	0	0	4886	5221	15307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
